year,location_abbr,locationdesc,class,topic,question,response,break_out,breakout_category,sample_size,data_value,confidence_limit_low,confidence_limit_high,display_order,data_value_unit,data_value_type,data_value_footnote_symbol,data_value_footnote,datasource,class_id,topic_id,locationid,breakout_id,breakout_category_id,questionid,responseid,geolocation
2010,28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,535,80.5,74.4,86.5,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28700,BO1,CAT1,DRNKANY4,RESP054,POINT (-82.4401155 36.6041628)
2010,28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,104,19.5,13.4,25.5,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28700,BO1,CAT1,DRNKANY4,RESP046,POINT (-82.4401155 36.6041628)
2010,28940,"Knoxville, TN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,399,73.2,67.1,79.2,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28940,BO1,CAT1,DRNKANY4,RESP054,POINT (-84.0154969 35.9294513)
2010,28940,"Knoxville, TN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,120,26.8,20.7,32.8,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28940,BO1,CAT1,DRNKANY4,RESP046,POINT (-84.0154969 35.9294513)
2010,29380,"Lake City, FL Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,364,56.1,50.0,62.1,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29380,BO1,CAT1,DRNKANY4,RESP054,POINT (-82.6231271 30.2213046)
2010,29380,"Lake City, FL Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,199,43.9,37.8,49.9,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29380,BO1,CAT1,DRNKANY4,RESP046,POINT (-82.6231271 30.2213046)
2010,29460,"Lakeland-Winter Haven, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,281,50.8,44.7,56.8,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29460,BO1,CAT1,DRNKANY4,RESP054,POINT (-81.6925247 27.9536024)
2010,29460,"Lakeland-Winter Haven, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,236,49.2,43.1,55.2,46,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29460,BO1,CAT1,DRNKANY4,RESP046,POINT (-81.6925247 27.9536024)
2010,29700,"Laredo, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,298,36.9,32.5,41.2,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29700,BO1,CAT1,DRNKANY4,RESP046,POINT (-99.3266413 27.7705836)
2010,29700,"Laredo, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,617,63.1,58.7,67.4,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29700,BO1,CAT1,DRNKANY4,RESP054,POINT (-99.3266413 27.7705836)
2010,29740,"Las Cruces, NM Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,213,42.6,35.5,49.6,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29740,BO1,CAT1,DRNKANY4,RESP046,POINT (-106.8321821 32.3509119)
2010,29740,"Las Cruces, NM Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,287,57.4,50.3,64.4,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29740,BO1,CAT1,DRNKANY4,RESP054,POINT (-106.8321821 32.3509119)
2010,29820,"Las Vegas-Henderson-Paradise, NV Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,604,43.7,39.9,47.4,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29820,BO1,CAT1,DRNKANY4,RESP054,POINT (-115.0138188 36.214236)
2010,29820,"Las Vegas-Henderson-Paradise, NV Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,656,56.3,52.5,60.0,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29820,BO1,CAT1,DRNKANY4,RESP046,POINT (-115.0138188 36.214236)
2010,30100,"Lebanon, NH-VT Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,597,36.0,32.6,39.3,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30100,BO1,CAT1,DRNKANY4,RESP054,POINT (-72.1399466 43.8542566)
2010,30100,"Lebanon, NH-VT Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,949,64.0,60.6,67.3,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30100,BO1,CAT1,DRNKANY4,RESP046,POINT (-72.1399466 43.8542566)
2010,30300,"Lewiston, ID-WA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,316,57.5,52.0,62.9,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30300,BO1,CAT1,DRNKANY4,RESP046,POINT (-116.9285264 46.2533779)
2010,30300,"Lewiston, ID-WA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,282,42.5,37.0,47.9,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30300,BO1,CAT1,DRNKANY4,RESP054,POINT (-116.9285264 46.2533779)
2010,30340,"Lewiston-Auburn, ME Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,252,53.8,48.1,59.4,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30340,BO1,CAT1,DRNKANY4,RESP046,POINT (-70.2074347 44.1676811)
2010,30340,"Lewiston-Auburn, ME Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,250,46.2,40.5,51.8,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30340,BO1,CAT1,DRNKANY4,RESP054,POINT (-70.2074347 44.1676811)
2010,30700,"Lincoln, NE Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,633,60.7,55.8,65.6,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30700,BO1,CAT1,DRNKANY4,RESP046,POINT (-96.8687358 40.8175157)
2010,30700,"Lincoln, NE Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,501,39.3,34.4,44.2,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30700,BO1,CAT1,DRNKANY4,RESP054,POINT (-96.8687358 40.8175157)
2010,30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,316,47.1,41.4,52.7,46,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30780,BO1,CAT1,DRNKANY4,RESP046,POINT (-92.4007324 34.7558189)
2010,30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,503,52.9,47.2,58.5,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30780,BO1,CAT1,DRNKANY4,RESP054,POINT (-92.4007324 34.7558189)
2010,31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,1219,49.5,46.9,52.0,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31084,BO1,CAT1,DRNKANY4,RESP046,POINT (-118.2618616 34.1963983)
2010,31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,1244,50.5,47.9,53.0,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31084,BO1,CAT1,DRNKANY4,RESP054,POINT (-118.2618616 34.1963983)
2010,31140,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,477,47.8,43.0,52.5,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31140,BO1,CAT1,DRNKANY4,RESP054,POINT (-85.6875001 38.2395982)
2010,31140,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,420,52.2,47.4,56.9,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31140,BO1,CAT1,DRNKANY4,RESP046,POINT (-85.6875001 38.2395982)
2010,31180,"Lubbock, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,465,49.5,43.8,55.1,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31180,BO1,CAT1,DRNKANY4,RESP054,POINT (-101.5481325 33.6130918)
2010,31180,"Lubbock, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,314,50.5,44.8,56.1,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31180,BO1,CAT1,DRNKANY4,RESP046,POINT (-101.5481325 33.6130918)
2010,31700,"Manchester-Nashua, NH Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,864,64.2,60.8,67.5,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31700,BO1,CAT1,DRNKANY4,RESP046,POINT (-71.7231115 42.9116332)
2010,31700,"Manchester-Nashua, NH Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,549,35.8,32.4,39.1,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31700,BO1,CAT1,DRNKANY4,RESP054,POINT (-71.7231115 42.9116332)
2010,32580,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,399,62.4,56.7,68.0,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,32580,BO1,CAT1,DRNKANY4,RESP054,POINT (-98.18099 26.3963839)
2010,32580,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,195,37.6,31.9,43.2,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,32580,BO1,CAT1,DRNKANY4,RESP046,POINT (-98.18099 26.3963839)
2010,32820,"Memphis, TN-MS-AR Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,808,59.7,54.0,65.3,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,32820,BO1,CAT1,DRNKANY4,RESP054,POINT (-89.8719712 35.0244194)
2010,32820,"Memphis, TN-MS-AR Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,335,40.3,34.6,45.9,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,32820,BO1,CAT1,DRNKANY4,RESP046,POINT (-89.8719712 35.0244194)
2010,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,473,44.6,40.2,48.9,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33100,BO1,CAT1,DRNKANY4,RESP054,POINT (-80.4787552 26.1018281)
2010,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,551,55.4,51.0,59.7,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33100,BO1,CAT1,DRNKANY4,RESP046,POINT (-80.4787552 26.1018281)
2010,33260,"Midland, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,219,50.4,44.3,56.4,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33260,BO1,CAT1,DRNKANY4,RESP046,POINT (-102.0243264 31.8708957)
2010,33260,"Midland, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,301,49.6,43.5,55.6,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33260,BO1,CAT1,DRNKANY4,RESP054,POINT (-102.0243264 31.8708957)
2010,33340,"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,680,35.6,31.0,40.1,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33340,BO1,CAT1,DRNKANY4,RESP054,POINT (-87.4815749 43.0176546)
2010,33340,"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,804,64.4,59.8,68.9,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33340,BO1,CAT1,DRNKANY4,RESP046,POINT (-87.4815749 43.0176546)
2010,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,2964,64.0,61.2,66.7,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33460,BO1,CAT1,DRNKANY4,RESP046,POINT (-93.2002175 45.0663538)
2010,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,1823,36.0,33.2,38.7,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33460,BO1,CAT1,DRNKANY4,RESP054,POINT (-93.2002175 45.0663538)
2010,33500,"Minot, ND Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,251,40.5,35.4,45.5,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33500,BO1,CAT1,DRNKANY4,RESP054,POINT (-101.1980099 48.3202424)
2010,33500,"Minot, ND Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,306,59.5,54.4,64.5,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33500,BO1,CAT1,DRNKANY4,RESP046,POINT (-101.1980099 48.3202424)
2010,33660,"Mobile, AL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,237,42.2,36.5,47.8,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33660,BO1,CAT1,DRNKANY4,RESP046,POINT (-88.1965684 30.684573)
2010,33660,"Mobile, AL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,437,57.8,52.1,63.4,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33660,BO1,CAT1,DRNKANY4,RESP054,POINT (-88.1965684 30.684573)
2010,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,241,50.0,43.9,56.0,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34820,BO1,CAT1,DRNKANY4,RESP046,POINT (-78.9766749 33.9092694)
2010,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,311,50.0,43.9,56.0,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34820,BO1,CAT1,DRNKANY4,RESP054,POINT (-78.9766749 33.9092694)
2010,34940,"Naples-Immokalee-Marco Island, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,166,36.6,29.7,43.4,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34940,BO1,CAT1,DRNKANY4,RESP054,POINT (-81.3949409 26.0702437)
2010,34940,"Naples-Immokalee-Marco Island, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,350,63.4,56.5,70.2,46,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34940,BO1,CAT1,DRNKANY4,RESP046,POINT (-81.3949409 26.0702437)
2010,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,233,34.1,28.8,39.3,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34980,BO1,CAT1,DRNKANY4,RESP046,POINT (-86.681006 36.1281375)
2010,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,579,65.9,60.6,71.1,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34980,BO1,CAT1,DRNKANY4,RESP054,POINT (-86.681006 36.1281375)
2010,35004,"Nassau County-Suffolk County, NY Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,665,62.1,58.3,65.8,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35004,BO1,CAT1,DRNKANY4,RESP046,POINT (-72.8348299 40.9057199)
2010,35004,"Nassau County-Suffolk County, NY Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,397,37.9,34.1,41.6,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35004,BO1,CAT1,DRNKANY4,RESP054,POINT (-72.8348299 40.9057199)
2010,35300,"New Haven-Milford, CT Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,755,36.9,33.1,40.6,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35300,BO1,CAT1,DRNKANY4,RESP054,POINT (-72.9002037 41.3497173)
2010,35300,"New Haven-Milford, CT Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,911,63.1,59.3,66.8,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35300,BO1,CAT1,DRNKANY4,RESP046,POINT (-72.9002037 41.3497173)
2010,35380,"New Orleans-Metairie, LA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,709,45.1,41.5,48.6,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35380,BO1,CAT1,DRNKANY4,RESP054,POINT (-89.9272124 30.0674681)
2010,35380,"New Orleans-Metairie, LA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,822,54.9,51.3,58.4,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35380,BO1,CAT1,DRNKANY4,RESP046,POINT (-89.9272124 30.0674681)
2010,35644,"New York-White Plains-Wayne, NY-NJ Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,3311,54.5,52.7,56.2,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35644,BO1,CAT1,DRNKANY4,RESP046,POINT (-73.9328721 41.0165111)
2010,35644,"New York-White Plains-Wayne, NY-NJ Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,2772,45.5,43.7,47.2,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35644,BO1,CAT1,DRNKANY4,RESP054,POINT (-73.9328721 41.0165111)
2010,35084,"Newark, NJ-PA Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,1842,56.3,53.5,59.0,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35084,BO1,CAT1,DRNKANY4,RESP046,POINT (-74.744073 40.9761132)
2010,35084,"Newark, NJ-PA Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,1376,43.7,40.9,46.4,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35084,BO1,CAT1,DRNKANY4,RESP054,POINT (-74.744073 40.9761132)
2010,35740,"Norfolk, NE Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,316,40.6,35.3,45.8,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35740,BO1,CAT1,DRNKANY4,RESP054,POINT (-97.4879515 42.0431301)
2010,35740,"Norfolk, NE Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,360,59.4,54.1,64.6,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35740,BO1,CAT1,DRNKANY4,RESP046,POINT (-97.4879515 42.0431301)
2010,35820,"North Platte, NE Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,276,54.7,48.6,60.7,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35820,BO1,CAT1,DRNKANY4,RESP046,POINT (-100.7833203 41.230647)
2010,35820,"North Platte, NE Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,299,45.3,39.2,51.3,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35820,BO1,CAT1,DRNKANY4,RESP054,POINT (-100.7833203 41.230647)
2010,35840,"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,460,39.9,35.5,44.2,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35840,BO1,CAT1,DRNKANY4,RESP054,POINT (-82.3193366 27.3642465)
2010,35840,"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,662,60.1,55.7,64.4,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35840,BO1,CAT1,DRNKANY4,RESP046,POINT (-82.3193366 27.3642465)
2010,36100,"Ocala, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,303,51.8,45.9,57.6,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36100,BO1,CAT1,DRNKANY4,RESP054,POINT (-82.0431004 29.2028048)
2010,36100,"Ocala, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,284,48.2,42.3,54.0,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36100,BO1,CAT1,DRNKANY4,RESP046,POINT (-82.0431004 29.2028048)
2010,36140,"Ocean City, NJ Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,292,59.4,53.9,64.8,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36140,BO1,CAT1,DRNKANY4,RESP046,POINT (-74.847882 39.0861415)
2010,36140,"Ocean City, NJ Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,211,40.6,35.1,46.0,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36140,BO1,CAT1,DRNKANY4,RESP054,POINT (-74.847882 39.0861415)
2010,36260,"Ogden-Clearfield, UT Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,411,25.6,22.8,28.3,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36260,BO1,CAT1,DRNKANY4,RESP046,POINT (-111.8721097 41.1241207)
2010,36260,"Ogden-Clearfield, UT Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,1287,74.4,71.6,77.1,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36260,BO1,CAT1,DRNKANY4,RESP054,POINT (-111.8721097 41.1241207)
2010,36420,"Oklahoma City, OK Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,1532,55.6,52.8,58.3,48,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36420,BO1,CAT1,DRNKANY4,RESP054,POINT (-97.5063501 35.4295433)
2010,36420,"Oklahoma City, OK Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,937,44.4,41.6,47.1,47,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36420,BO1,CAT1,DRNKANY4,RESP046,POINT (-97.5063501 35.4295433)
